time_ms,time_ts,v4,v5,g4,g5
1130229,1762283915.157682,2.501806,2.556522,0.000903,0.028261
1130229,1762283915.157687,2.502126,2.556202,0.001063,0.028101
1130229,1762283915.157699,2.501806,2.556522,0.000903,0.028261
1130229,1762283915.158026,2.502766,2.555242,0.001383,0.027621
1130229,1762283915.158051,2.501806,2.555882,0.000903,0.027941
1130229,1762283915.158065,2.503406,2.555882,0.001703,0.027941
1130229,1762283915.158072,2.502126,2.554922,0.001063,0.027461
1130229,1762283915.158087,2.501486,2.555242,0.000743,0.027621
1130241,1762283915.170171,2.501806,2.554602,0.000903,0.027301
1130241,1762283915.170207,2.501486,2.554922,0.000743,0.027461
1130241,1762283915.170232,2.502446,2.553642,0.001223,0.026821
1130241,1762283915.170252,2.501486,2.553642,0.000743,0.026821
1130241,1762283915.170262,2.502126,2.553322,0.001063,0.026661
1130241,1762283915.170267,2.501806,2.552362,0.000903,0.026181
1130241,1762283915.170272,2.502446,2.553642,0.001223,0.026821
1130241,1762283915.170277,2.501486,2.552362,0.000743,0.026181
1130241,1762283915.170283,2.501166,2.552362,0.000583,0.026181
1130241,1762283915.170288,2.502126,2.552042,0.001063,0.026021
1130257,1762283915.186122,2.500526,2.551402,0.000263,0.025701
1130257,1762283915.186149,2.501166,2.550442,0.000583,0.025221
1130257,1762283915.186155,2.502126,2.552362,0.001063,0.026181
1130257,1762283915.186164,2.502446,2.551082,0.001223,0.025541
1130257,1762283915.186168,2.501806,2.551402,0.000903,0.025701
1130257,1762283915.186172,2.501166,2.550442,0.000583,0.025221
1130257,1762283915.186176,2.501486,2.550122,0.000743,0.025061
1130257,1762283915.186179,2.502126,2.550122,0.001063,0.025061
1130257,1762283915.186183,2.501486,2.549482,0.000743,0.024741
1130257,1762283915.186186,2.502126,2.549162,0.001063,0.024581
1130274,1762283915.203174,2.501806,2.548523,0.000903,0.024261
1130274,1762283915.203227,2.501486,2.548842,0.000743,0.024421
1130274,1762283915.203244,2.501806,2.548523,0.000903,0.024261
1130274,1762283915.203255,2.501486,2.548203,0.000743,0.024101
1130278,1762283915.206999,2.501806,2.547563,0.000903,0.023781
1130278,1762283915.207033,2.502446,2.548203,0.001223,0.024101
1130278,1762283915.207471,2.502126,2.547243,0.001063,0.023621
1130278,1762283915.207486,2.502126,2.547243,0.001063,0.023621
1130278,1762283915.207493,2.501806,2.547883,0.000903,0.023941
1130278,1762283915.207509,2.502126,2.546603,0.001063,0.023301
1130279,1762283915.208491,2.501486,2.548203,0.000743,0.024101
1130279,1762283915.208531,2.502126,2.546283,0.001063,0.023141
1130279,1762283915.208549,2.502126,2.546603,0.001063,0.023301
1130279,1762283915.208563,2.501806,2.545643,0.000903,0.022821
1130279,1762283915.208578,2.501806,2.546283,0.000903,0.023141
