time_ms,time_ts,v4,v5,g4,g5
1714730,1762295625.704209,2.494766,2.520685,-0.002617,0.010342
1714731,1762295625.704292,2.494126,2.520045,-0.002937,0.010022
1714731,1762295625.704317,2.494126,2.519085,-0.002937,0.009542
1714731,1762295625.704338,2.495406,2.519725,-0.002297,0.009862
1714731,1762295625.704704,2.494766,2.520365,-0.002617,0.010182
1714731,1762295625.704774,2.495086,2.519725,-0.002457,0.009862
1714731,1762295625.704790,2.493167,2.518765,-0.003417,0.009382
1714731,1762295625.704823,2.493487,2.519085,-0.003257,0.009542
1714732,1762295625.705403,2.494446,2.519085,-0.002777,0.009542
1714732,1762295625.705791,2.494126,2.519405,-0.002937,0.009702
1714732,1762295625.705800,2.495086,2.518445,-0.002457,0.009222
1714732,1762295625.705805,2.494446,2.517805,-0.002777,0.008902
1714732,1762295625.705837,2.495406,2.518765,-0.002297,0.009382
1714732,1762295625.705844,2.493806,2.518445,-0.003097,0.009222
1714732,1762295625.705849,2.494126,2.518125,-0.002937,0.009062
1714732,1762295625.705886,2.493487,2.517805,-0.003257,0.008902
1714732,1762295625.705893,2.496046,2.518125,-0.001977,0.009062
1714732,1762295625.705898,2.495086,2.519085,-0.002457,0.009542
1714745,1762295625.719282,2.495086,2.517805,-0.002457,0.008902
1714746,1762295625.719357,2.496046,2.518125,-0.001977,0.009062
1714746,1762295625.719421,2.495406,2.518445,-0.002297,0.009222
1714746,1762295625.719438,2.495406,2.518445,-0.002297,0.009222
1714746,1762295625.719451,2.495726,2.517165,-0.002137,0.008582
